Case,case_id,bug_id,group,family,test,seed,source_run_dir
223,case_223,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23254,/workspace/ibex/dv/uvm/out
224,case_224,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23257,/workspace/ibex/dv/uvm/out
225,case_225,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23258,/workspace/ibex/dv/uvm/out
226,case_226,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23260,/workspace/ibex/dv/uvm/out
227,case_227,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23263,/workspace/ibex/dv/uvm/out
228,case_228,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23267,/workspace/ibex/dv/uvm/out
229,case_229,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23268,/workspace/ibex/dv/uvm/out
230,case_230,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23270,/workspace/ibex/dv/uvm/out
231,case_231,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_debug_branch_jump_test,23275,/workspace/ibex/dv/uvm/out
232,case_232,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_rand_jump_test,23277,/workspace/ibex/dv/uvm/out
233,case_233,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_rand_jump_test,23283,/workspace/ibex/dv/uvm/out
234,case_234,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_rand_jump_test,23287,/workspace/ibex/dv/uvm/out
235,case_235,bug_134,jump,negative_jalr_immediate_zero_extended,riscv_rand_jump_test,23294,/workspace/ibex/dv/uvm/out
236,case_236,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23303,/workspace/ibex/dv/uvm/out
237,case_237,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23304,/workspace/ibex/dv/uvm/out
238,case_238,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23305,/workspace/ibex/dv/uvm/out
239,case_239,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23308,/workspace/ibex/dv/uvm/out
240,case_240,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23310,/workspace/ibex/dv/uvm/out
241,case_241,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23314,/workspace/ibex/dv/uvm/out
242,case_242,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23315,/workspace/ibex/dv/uvm/out
243,case_243,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23320,/workspace/ibex/dv/uvm/out
244,case_244,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_debug_branch_jump_test,23325,/workspace/ibex/dv/uvm/out
245,case_245,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23326,/workspace/ibex/dv/uvm/out
246,case_246,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23327,/workspace/ibex/dv/uvm/out
247,case_247,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23328,/workspace/ibex/dv/uvm/out
248,case_248,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23329,/workspace/ibex/dv/uvm/out
249,case_249,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23330,/workspace/ibex/dv/uvm/out
250,case_250,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23332,/workspace/ibex/dv/uvm/out
251,case_251,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23333,/workspace/ibex/dv/uvm/out
252,case_252,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23334,/workspace/ibex/dv/uvm/out
253,case_253,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23336,/workspace/ibex/dv/uvm/out
254,case_254,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23338,/workspace/ibex/dv/uvm/out
255,case_255,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23340,/workspace/ibex/dv/uvm/out
256,case_256,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23342,/workspace/ibex/dv/uvm/out
257,case_257,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23343,/workspace/ibex/dv/uvm/out
258,case_258,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23344,/workspace/ibex/dv/uvm/out
259,case_259,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23345,/workspace/ibex/dv/uvm/out
260,case_260,bug_136,compressed_jump,compressed_jalr_link_increments_by_4,riscv_rand_jump_test,23346,/workspace/ibex/dv/uvm/out
261,case_261,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23352,/workspace/ibex/dv/uvm/out
262,case_262,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23354,/workspace/ibex/dv/uvm/out
263,case_263,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23355,/workspace/ibex/dv/uvm/out
264,case_264,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23357,/workspace/ibex/dv/uvm/out
265,case_265,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23361,/workspace/ibex/dv/uvm/out
266,case_266,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23366,/workspace/ibex/dv/uvm/out
267,case_267,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23367,/workspace/ibex/dv/uvm/out
268,case_268,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23371,/workspace/ibex/dv/uvm/out
269,case_269,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23373,/workspace/ibex/dv/uvm/out
270,case_270,bug_140,jump,jalr_target_uses_s_immediate,riscv_debug_branch_jump_test,23374,/workspace/ibex/dv/uvm/out
271,case_271,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23376,/workspace/ibex/dv/uvm/out
272,case_272,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23377,/workspace/ibex/dv/uvm/out
273,case_273,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23378,/workspace/ibex/dv/uvm/out
274,case_274,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23379,/workspace/ibex/dv/uvm/out
275,case_275,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23382,/workspace/ibex/dv/uvm/out
276,case_276,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23383,/workspace/ibex/dv/uvm/out
277,case_277,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23385,/workspace/ibex/dv/uvm/out
278,case_278,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23386,/workspace/ibex/dv/uvm/out
279,case_279,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23387,/workspace/ibex/dv/uvm/out
280,case_280,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23391,/workspace/ibex/dv/uvm/out
281,case_281,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23392,/workspace/ibex/dv/uvm/out
282,case_282,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23393,/workspace/ibex/dv/uvm/out
283,case_283,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23394,/workspace/ibex/dv/uvm/out
284,case_284,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23395,/workspace/ibex/dv/uvm/out
285,case_285,bug_140,jump,jalr_target_uses_s_immediate,riscv_rand_jump_test,23398,/workspace/ibex/dv/uvm/out
286,case_286,bug_141,jump,jal_link_uses_register_base,riscv_debug_branch_jump_test,23403,/workspace/ibex/dv/uvm/out
287,case_287,bug_141,jump,jal_link_uses_register_base,riscv_debug_branch_jump_test,23406,/workspace/ibex/dv/uvm/out
288,case_288,bug_141,jump,jal_link_uses_register_base,riscv_debug_branch_jump_test,23417,/workspace/ibex/dv/uvm/out
289,case_289,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23418,/workspace/ibex/dv/uvm/out
290,case_290,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23419,/workspace/ibex/dv/uvm/out
291,case_291,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23420,/workspace/ibex/dv/uvm/out
292,case_292,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23421,/workspace/ibex/dv/uvm/out
293,case_293,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23422,/workspace/ibex/dv/uvm/out
294,case_294,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23423,/workspace/ibex/dv/uvm/out
295,case_295,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23424,/workspace/ibex/dv/uvm/out
296,case_296,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23426,/workspace/ibex/dv/uvm/out
297,case_297,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23428,/workspace/ibex/dv/uvm/out
298,case_298,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23430,/workspace/ibex/dv/uvm/out
299,case_299,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23431,/workspace/ibex/dv/uvm/out
300,case_300,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23433,/workspace/ibex/dv/uvm/out
301,case_301,bug_141,jump,jal_link_uses_register_base,riscv_jump_stress_test,23434,/workspace/ibex/dv/uvm/out
302,case_302,bug_141,jump,jal_link_uses_register_base,riscv_rand_jump_test,23439,/workspace/ibex/dv/uvm/out
303,case_303,bug_141,jump,jal_link_uses_register_base,riscv_rand_jump_test,23441,/workspace/ibex/dv/uvm/out
304,case_304,bug_141,jump,jal_link_uses_register_base,riscv_rand_jump_test,23443,/workspace/ibex/dv/uvm/out
305,case_305,bug_141,jump,jal_link_uses_register_base,riscv_rand_jump_test,23445,/workspace/ibex/dv/uvm/out
306,case_306,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23454,/workspace/ibex/dv/uvm/out
307,case_307,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23455,/workspace/ibex/dv/uvm/out
308,case_308,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23459,/workspace/ibex/dv/uvm/out
309,case_309,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23460,/workspace/ibex/dv/uvm/out
310,case_310,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23464,/workspace/ibex/dv/uvm/out
311,case_311,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23466,/workspace/ibex/dv/uvm/out
312,case_312,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23467,/workspace/ibex/dv/uvm/out
313,case_313,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23468,/workspace/ibex/dv/uvm/out
314,case_314,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23472,/workspace/ibex/dv/uvm/out
315,case_315,bug_142,jump,jalr_link_uses_register_base,riscv_debug_branch_jump_test,23475,/workspace/ibex/dv/uvm/out
316,case_316,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23476,/workspace/ibex/dv/uvm/out
317,case_317,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23478,/workspace/ibex/dv/uvm/out
318,case_318,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23483,/workspace/ibex/dv/uvm/out
319,case_319,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23484,/workspace/ibex/dv/uvm/out
320,case_320,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23486,/workspace/ibex/dv/uvm/out
321,case_321,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23491,/workspace/ibex/dv/uvm/out
322,case_322,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23498,/workspace/ibex/dv/uvm/out
323,case_323,bug_142,jump,jalr_link_uses_register_base,riscv_rand_jump_test,23500,/workspace/ibex/dv/uvm/out
324,case_324,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23501,/workspace/ibex/dv/uvm/out
325,case_325,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23502,/workspace/ibex/dv/uvm/out
326,case_326,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23504,/workspace/ibex/dv/uvm/out
327,case_327,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23505,/workspace/ibex/dv/uvm/out
328,case_328,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23506,/workspace/ibex/dv/uvm/out
329,case_329,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23507,/workspace/ibex/dv/uvm/out
330,case_330,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23508,/workspace/ibex/dv/uvm/out
331,case_331,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23509,/workspace/ibex/dv/uvm/out
332,case_332,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23510,/workspace/ibex/dv/uvm/out
333,case_333,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23512,/workspace/ibex/dv/uvm/out
334,case_334,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23513,/workspace/ibex/dv/uvm/out
335,case_335,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23514,/workspace/ibex/dv/uvm/out
336,case_336,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23515,/workspace/ibex/dv/uvm/out
337,case_337,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23516,/workspace/ibex/dv/uvm/out
338,case_338,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23517,/workspace/ibex/dv/uvm/out
339,case_339,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23518,/workspace/ibex/dv/uvm/out
340,case_340,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23520,/workspace/ibex/dv/uvm/out
341,case_341,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23522,/workspace/ibex/dv/uvm/out
342,case_342,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23523,/workspace/ibex/dv/uvm/out
343,case_343,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23524,/workspace/ibex/dv/uvm/out
344,case_344,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_instr_test,23525,/workspace/ibex/dv/uvm/out
345,case_345,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23526,/workspace/ibex/dv/uvm/out
346,case_346,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23527,/workspace/ibex/dv/uvm/out
347,case_347,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23528,/workspace/ibex/dv/uvm/out
348,case_348,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23529,/workspace/ibex/dv/uvm/out
349,case_349,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23530,/workspace/ibex/dv/uvm/out
350,case_350,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23531,/workspace/ibex/dv/uvm/out
351,case_351,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23532,/workspace/ibex/dv/uvm/out
352,case_352,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23533,/workspace/ibex/dv/uvm/out
353,case_353,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23534,/workspace/ibex/dv/uvm/out
354,case_354,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23535,/workspace/ibex/dv/uvm/out
355,case_355,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23536,/workspace/ibex/dv/uvm/out
356,case_356,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23537,/workspace/ibex/dv/uvm/out
357,case_357,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23538,/workspace/ibex/dv/uvm/out
358,case_358,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23540,/workspace/ibex/dv/uvm/out
359,case_359,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23541,/workspace/ibex/dv/uvm/out
360,case_360,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23542,/workspace/ibex/dv/uvm/out
361,case_361,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23545,/workspace/ibex/dv/uvm/out
362,case_362,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23546,/workspace/ibex/dv/uvm/out
363,case_363,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23548,/workspace/ibex/dv/uvm/out
364,case_364,bug_143,compressed_branch,compressed_branch_rs1_bit_wrong,riscv_rand_jump_test,23549,/workspace/ibex/dv/uvm/out
