Case,case_id,bug_id,group,family,test,seed,source_run_dir
233,case_233,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
234,case_234,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8005,/workspace/ibex/dv/uvm/out
235,case_235,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8006,/workspace/ibex/dv/uvm/out
236,case_236,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8007,/workspace/ibex/dv/uvm/out
237,case_237,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8008,/workspace/ibex/dv/uvm/out
238,case_238,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
239,case_239,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8010,/workspace/ibex/dv/uvm/out
240,case_240,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
241,case_241,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
242,case_242,bug_133,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
243,case_243,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8001,/workspace/ibex/dv/uvm/out
244,case_244,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8002,/workspace/ibex/dv/uvm/out
245,case_245,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8003,/workspace/ibex/dv/uvm/out
246,case_246,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8004,/workspace/ibex/dv/uvm/out
247,case_247,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8005,/workspace/ibex/dv/uvm/out
248,case_248,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8006,/workspace/ibex/dv/uvm/out
249,case_249,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8007,/workspace/ibex/dv/uvm/out
250,case_250,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8008,/workspace/ibex/dv/uvm/out
251,case_251,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8009,/workspace/ibex/dv/uvm/out
252,case_252,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8010,/workspace/ibex/dv/uvm/out
253,case_253,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8011,/workspace/ibex/dv/uvm/out
254,case_254,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8012,/workspace/ibex/dv/uvm/out
255,case_255,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8013,/workspace/ibex/dv/uvm/out
256,case_256,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8014,/workspace/ibex/dv/uvm/out
257,case_257,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8015,/workspace/ibex/dv/uvm/out
258,case_258,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8016,/workspace/ibex/dv/uvm/out
259,case_259,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8017,/workspace/ibex/dv/uvm/out
260,case_260,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8018,/workspace/ibex/dv/uvm/out
261,case_261,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8019,/workspace/ibex/dv/uvm/out
262,case_262,bug_134,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8020,/workspace/ibex/dv/uvm/out
263,case_263,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8001,/workspace/ibex/dv/uvm/out
264,case_264,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8003,/workspace/ibex/dv/uvm/out
265,case_265,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
266,case_266,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8010,/workspace/ibex/dv/uvm/out
267,case_267,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
268,case_268,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
269,case_269,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
270,case_270,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8014,/workspace/ibex/dv/uvm/out
271,case_271,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8015,/workspace/ibex/dv/uvm/out
272,case_272,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8016,/workspace/ibex/dv/uvm/out
273,case_273,bug_134,expansion_20260824,baseline_validated,riscv_rand_jump_test,8017,/workspace/ibex/dv/uvm/out
274,case_274,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8001,/workspace/ibex/dv/uvm/out
275,case_275,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8002,/workspace/ibex/dv/uvm/out
276,case_276,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8003,/workspace/ibex/dv/uvm/out
277,case_277,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8004,/workspace/ibex/dv/uvm/out
278,case_278,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8005,/workspace/ibex/dv/uvm/out
279,case_279,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8006,/workspace/ibex/dv/uvm/out
280,case_280,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8007,/workspace/ibex/dv/uvm/out
281,case_281,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8008,/workspace/ibex/dv/uvm/out
282,case_282,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8009,/workspace/ibex/dv/uvm/out
283,case_283,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8010,/workspace/ibex/dv/uvm/out
284,case_284,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8011,/workspace/ibex/dv/uvm/out
285,case_285,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8012,/workspace/ibex/dv/uvm/out
286,case_286,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8013,/workspace/ibex/dv/uvm/out
287,case_287,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8014,/workspace/ibex/dv/uvm/out
288,case_288,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8015,/workspace/ibex/dv/uvm/out
289,case_289,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8016,/workspace/ibex/dv/uvm/out
290,case_290,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8017,/workspace/ibex/dv/uvm/out
291,case_291,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8018,/workspace/ibex/dv/uvm/out
292,case_292,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8019,/workspace/ibex/dv/uvm/out
293,case_293,bug_136,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8020,/workspace/ibex/dv/uvm/out
294,case_294,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8001,/workspace/ibex/dv/uvm/out
295,case_295,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8003,/workspace/ibex/dv/uvm/out
296,case_296,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
297,case_297,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
298,case_298,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
299,case_299,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
300,case_300,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
301,case_301,bug_136,expansion_20260824,baseline_validated,riscv_rand_jump_test,8015,/workspace/ibex/dv/uvm/out
302,case_302,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8001,/workspace/ibex/dv/uvm/out
303,case_303,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8002,/workspace/ibex/dv/uvm/out
304,case_304,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8004,/workspace/ibex/dv/uvm/out
305,case_305,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8005,/workspace/ibex/dv/uvm/out
306,case_306,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8006,/workspace/ibex/dv/uvm/out
307,case_307,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8007,/workspace/ibex/dv/uvm/out
308,case_308,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8008,/workspace/ibex/dv/uvm/out
309,case_309,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8009,/workspace/ibex/dv/uvm/out
310,case_310,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8010,/workspace/ibex/dv/uvm/out
311,case_311,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8011,/workspace/ibex/dv/uvm/out
312,case_312,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8012,/workspace/ibex/dv/uvm/out
313,case_313,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8013,/workspace/ibex/dv/uvm/out
314,case_314,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8014,/workspace/ibex/dv/uvm/out
315,case_315,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8015,/workspace/ibex/dv/uvm/out
316,case_316,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8016,/workspace/ibex/dv/uvm/out
317,case_317,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8017,/workspace/ibex/dv/uvm/out
318,case_318,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8018,/workspace/ibex/dv/uvm/out
319,case_319,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8019,/workspace/ibex/dv/uvm/out
320,case_320,bug_140,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8020,/workspace/ibex/dv/uvm/out
321,case_321,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8001,/workspace/ibex/dv/uvm/out
322,case_322,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8002,/workspace/ibex/dv/uvm/out
323,case_323,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8003,/workspace/ibex/dv/uvm/out
324,case_324,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
325,case_325,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8006,/workspace/ibex/dv/uvm/out
326,case_326,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
327,case_327,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8010,/workspace/ibex/dv/uvm/out
328,case_328,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
329,case_329,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
330,case_330,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
331,case_331,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8014,/workspace/ibex/dv/uvm/out
332,case_332,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8015,/workspace/ibex/dv/uvm/out
333,case_333,bug_140,expansion_20260824,baseline_validated,riscv_rand_jump_test,8017,/workspace/ibex/dv/uvm/out
334,case_334,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8001,/workspace/ibex/dv/uvm/out
335,case_335,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8002,/workspace/ibex/dv/uvm/out
336,case_336,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8003,/workspace/ibex/dv/uvm/out
337,case_337,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8004,/workspace/ibex/dv/uvm/out
338,case_338,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8005,/workspace/ibex/dv/uvm/out
339,case_339,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8006,/workspace/ibex/dv/uvm/out
340,case_340,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8007,/workspace/ibex/dv/uvm/out
341,case_341,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8008,/workspace/ibex/dv/uvm/out
342,case_342,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8009,/workspace/ibex/dv/uvm/out
343,case_343,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8010,/workspace/ibex/dv/uvm/out
344,case_344,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8011,/workspace/ibex/dv/uvm/out
345,case_345,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8012,/workspace/ibex/dv/uvm/out
346,case_346,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8013,/workspace/ibex/dv/uvm/out
347,case_347,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8014,/workspace/ibex/dv/uvm/out
348,case_348,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8015,/workspace/ibex/dv/uvm/out
349,case_349,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8016,/workspace/ibex/dv/uvm/out
350,case_350,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8017,/workspace/ibex/dv/uvm/out
351,case_351,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8018,/workspace/ibex/dv/uvm/out
352,case_352,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8019,/workspace/ibex/dv/uvm/out
353,case_353,bug_141,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8020,/workspace/ibex/dv/uvm/out
354,case_354,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8001,/workspace/ibex/dv/uvm/out
355,case_355,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8002,/workspace/ibex/dv/uvm/out
356,case_356,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8003,/workspace/ibex/dv/uvm/out
357,case_357,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8004,/workspace/ibex/dv/uvm/out
358,case_358,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8005,/workspace/ibex/dv/uvm/out
359,case_359,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8006,/workspace/ibex/dv/uvm/out
360,case_360,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8007,/workspace/ibex/dv/uvm/out
361,case_361,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8008,/workspace/ibex/dv/uvm/out
362,case_362,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8009,/workspace/ibex/dv/uvm/out
363,case_363,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8011,/workspace/ibex/dv/uvm/out
364,case_364,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8012,/workspace/ibex/dv/uvm/out
365,case_365,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8013,/workspace/ibex/dv/uvm/out
366,case_366,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8014,/workspace/ibex/dv/uvm/out
367,case_367,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8015,/workspace/ibex/dv/uvm/out
368,case_368,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8016,/workspace/ibex/dv/uvm/out
369,case_369,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8017,/workspace/ibex/dv/uvm/out
370,case_370,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8018,/workspace/ibex/dv/uvm/out
371,case_371,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8019,/workspace/ibex/dv/uvm/out
372,case_372,bug_141,expansion_20260824,baseline_validated,riscv_jump_stress_test,8020,/workspace/ibex/dv/uvm/out
373,case_373,bug_141,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
374,case_374,bug_141,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
375,case_375,bug_141,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
376,case_376,bug_141,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
377,case_377,bug_141,expansion_20260824,baseline_validated,riscv_rand_jump_test,8014,/workspace/ibex/dv/uvm/out
378,case_378,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8001,/workspace/ibex/dv/uvm/out
379,case_379,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8002,/workspace/ibex/dv/uvm/out
380,case_380,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8003,/workspace/ibex/dv/uvm/out
381,case_381,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8004,/workspace/ibex/dv/uvm/out
382,case_382,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8005,/workspace/ibex/dv/uvm/out
383,case_383,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8006,/workspace/ibex/dv/uvm/out
384,case_384,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8007,/workspace/ibex/dv/uvm/out
385,case_385,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8008,/workspace/ibex/dv/uvm/out
386,case_386,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8009,/workspace/ibex/dv/uvm/out
387,case_387,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8010,/workspace/ibex/dv/uvm/out
388,case_388,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8011,/workspace/ibex/dv/uvm/out
389,case_389,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8012,/workspace/ibex/dv/uvm/out
390,case_390,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8013,/workspace/ibex/dv/uvm/out
391,case_391,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8014,/workspace/ibex/dv/uvm/out
392,case_392,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8015,/workspace/ibex/dv/uvm/out
393,case_393,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8016,/workspace/ibex/dv/uvm/out
394,case_394,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8017,/workspace/ibex/dv/uvm/out
395,case_395,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8018,/workspace/ibex/dv/uvm/out
396,case_396,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8019,/workspace/ibex/dv/uvm/out
397,case_397,bug_142,expansion_20260824,baseline_validated,riscv_debug_branch_jump_test,8020,/workspace/ibex/dv/uvm/out
398,case_398,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8002,/workspace/ibex/dv/uvm/out
399,case_399,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
400,case_400,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8006,/workspace/ibex/dv/uvm/out
401,case_401,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
402,case_402,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8010,/workspace/ibex/dv/uvm/out
403,case_403,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
404,case_404,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
405,case_405,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8014,/workspace/ibex/dv/uvm/out
406,case_406,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8015,/workspace/ibex/dv/uvm/out
407,case_407,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8016,/workspace/ibex/dv/uvm/out
408,case_408,bug_142,expansion_20260824,baseline_validated,riscv_rand_jump_test,8017,/workspace/ibex/dv/uvm/out
409,case_409,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8001,/workspace/ibex/dv/uvm/out
410,case_410,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8002,/workspace/ibex/dv/uvm/out
411,case_411,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8003,/workspace/ibex/dv/uvm/out
412,case_412,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8004,/workspace/ibex/dv/uvm/out
413,case_413,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8005,/workspace/ibex/dv/uvm/out
414,case_414,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8006,/workspace/ibex/dv/uvm/out
415,case_415,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8007,/workspace/ibex/dv/uvm/out
416,case_416,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8008,/workspace/ibex/dv/uvm/out
417,case_417,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8009,/workspace/ibex/dv/uvm/out
418,case_418,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8010,/workspace/ibex/dv/uvm/out
419,case_419,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8011,/workspace/ibex/dv/uvm/out
420,case_420,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8012,/workspace/ibex/dv/uvm/out
421,case_421,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8013,/workspace/ibex/dv/uvm/out
422,case_422,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8014,/workspace/ibex/dv/uvm/out
423,case_423,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8015,/workspace/ibex/dv/uvm/out
424,case_424,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8016,/workspace/ibex/dv/uvm/out
425,case_425,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8017,/workspace/ibex/dv/uvm/out
426,case_426,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8018,/workspace/ibex/dv/uvm/out
427,case_427,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8019,/workspace/ibex/dv/uvm/out
428,case_428,bug_143,expansion_20260824,baseline_validated,riscv_rand_instr_test,8020,/workspace/ibex/dv/uvm/out
429,case_429,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8001,/workspace/ibex/dv/uvm/out
430,case_430,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8002,/workspace/ibex/dv/uvm/out
431,case_431,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8003,/workspace/ibex/dv/uvm/out
432,case_432,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8004,/workspace/ibex/dv/uvm/out
433,case_433,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8005,/workspace/ibex/dv/uvm/out
434,case_434,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8006,/workspace/ibex/dv/uvm/out
435,case_435,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8007,/workspace/ibex/dv/uvm/out
436,case_436,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8009,/workspace/ibex/dv/uvm/out
437,case_437,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8010,/workspace/ibex/dv/uvm/out
438,case_438,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8011,/workspace/ibex/dv/uvm/out
439,case_439,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8012,/workspace/ibex/dv/uvm/out
440,case_440,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8013,/workspace/ibex/dv/uvm/out
441,case_441,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8014,/workspace/ibex/dv/uvm/out
442,case_442,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8015,/workspace/ibex/dv/uvm/out
443,case_443,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8016,/workspace/ibex/dv/uvm/out
444,case_444,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8017,/workspace/ibex/dv/uvm/out
445,case_445,bug_143,expansion_20260824,baseline_validated,riscv_rand_jump_test,8018,/workspace/ibex/dv/uvm/out
446,case_446,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8001,/workspace/ibex/dv/uvm/out
447,case_447,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8002,/workspace/ibex/dv/uvm/out
448,case_448,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8003,/workspace/ibex/dv/uvm/out
449,case_449,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8004,/workspace/ibex/dv/uvm/out
450,case_450,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8005,/workspace/ibex/dv/uvm/out
451,case_451,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8006,/workspace/ibex/dv/uvm/out
452,case_452,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8007,/workspace/ibex/dv/uvm/out
453,case_453,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8008,/workspace/ibex/dv/uvm/out
454,case_454,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8009,/workspace/ibex/dv/uvm/out
455,case_455,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8010,/workspace/ibex/dv/uvm/out
456,case_456,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8011,/workspace/ibex/dv/uvm/out
457,case_457,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8012,/workspace/ibex/dv/uvm/out
458,case_458,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8013,/workspace/ibex/dv/uvm/out
459,case_459,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8014,/workspace/ibex/dv/uvm/out
460,case_460,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8015,/workspace/ibex/dv/uvm/out
461,case_461,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8016,/workspace/ibex/dv/uvm/out
462,case_462,bug_145,expansion_20260824,baseline_validated,riscv_machine_mode_rand_test,8017,/workspace/ibex/dv/uvm/out
