case_id,bug_id,group,family,test,seed,source_run_dir
case_000151,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,821,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000821
case_000152,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,822,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000822
case_000153,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,823,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000823
case_000154,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,824,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000824
case_000155,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,825,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000825
case_000156,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,826,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000826
case_000157,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,827,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000827
case_000158,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,828,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000828
case_000159,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,829,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000829
case_000160,bug_014,decode,opimm_operand_b_mux_wrong,riscv_machine_mode_rand_test,830,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_machine_mode_rand_test/seed_000830
case_000161,bug_014,decode,opimm_operand_b_mux_wrong,riscv_rand_instr_test,2101,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_rand_instr_test/seed_002101
case_000162,bug_014,decode,opimm_operand_b_mux_wrong,riscv_rand_instr_test,2102,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_rand_instr_test/seed_002102
case_000163,bug_014,decode,opimm_operand_b_mux_wrong,riscv_rand_instr_test,2103,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_rand_instr_test/seed_002103
case_000164,bug_014,decode,opimm_operand_b_mux_wrong,riscv_rand_instr_test,2104,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_rand_instr_test/seed_002104
case_000165,bug_014,decode,opimm_operand_b_mux_wrong,riscv_rand_instr_test,2105,/home/meow/iccad/dataset/raw_runs_first_batch/bug_014/riscv_rand_instr_test/seed_002105
case_000166,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,831,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000831
case_000167,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,832,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000832
case_000168,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,833,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000833
case_000169,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,834,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000834
case_000170,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,835,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000835
case_000171,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,836,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000836
case_000172,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,837,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000837
case_000173,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,838,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000838
case_000174,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,839,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000839
case_000175,bug_015,multdiv,mul_operator_decode_wrong,riscv_machine_mode_rand_test,851,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_machine_mode_rand_test/seed_000851
case_000176,bug_015,multdiv,mul_operator_decode_wrong,riscv_rand_instr_test,2111,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_rand_instr_test/seed_002111
case_000177,bug_015,multdiv,mul_operator_decode_wrong,riscv_rand_instr_test,2112,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_rand_instr_test/seed_002112
case_000178,bug_015,multdiv,mul_operator_decode_wrong,riscv_rand_instr_test,2113,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_rand_instr_test/seed_002113
case_000179,bug_015,multdiv,mul_operator_decode_wrong,riscv_rand_instr_test,2114,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_rand_instr_test/seed_002114
case_000180,bug_015,multdiv,mul_operator_decode_wrong,riscv_rand_instr_test,2115,/home/meow/iccad/dataset/raw_runs_first_batch/bug_015/riscv_rand_instr_test/seed_002115
case_000181,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,861,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000861
case_000182,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,862,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000862
case_000183,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,863,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000863
case_000184,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,864,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000864
case_000185,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,865,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000865
case_000186,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,866,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000866
case_000187,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,867,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000867
case_000188,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,868,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000868
case_000189,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,869,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000869
case_000190,bug_016,branch,branch_target_wrong,riscv_machine_mode_rand_test,870,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_machine_mode_rand_test/seed_000870
case_000191,bug_016,branch,branch_target_wrong,riscv_rand_instr_test,2011,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_rand_instr_test/seed_002011
case_000192,bug_016,branch,branch_target_wrong,riscv_rand_instr_test,2012,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_rand_instr_test/seed_002012
case_000193,bug_016,branch,branch_target_wrong,riscv_rand_instr_test,2013,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_rand_instr_test/seed_002013
case_000194,bug_016,branch,branch_target_wrong,riscv_rand_instr_test,2014,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_rand_instr_test/seed_002014
case_000195,bug_016,branch,branch_target_wrong,riscv_rand_instr_test,2015,/home/meow/iccad/dataset/raw_runs_first_batch/bug_016/riscv_rand_instr_test/seed_002015
case_000196,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,871,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000871
case_000197,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,872,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000872
case_000198,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,873,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000873
case_000199,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,874,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000874
case_000200,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,875,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000875
case_000201,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,876,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000876
case_000202,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,877,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000877
case_000203,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,878,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000878
case_000204,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,879,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000879
case_000205,bug_017,loadstore,load_byte_lane_wrong,riscv_machine_mode_rand_test,880,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_machine_mode_rand_test/seed_000880
case_000206,bug_017,loadstore,load_byte_lane_wrong,riscv_rand_instr_test,2021,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_rand_instr_test/seed_002021
case_000207,bug_017,loadstore,load_byte_lane_wrong,riscv_rand_instr_test,2022,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_rand_instr_test/seed_002022
case_000208,bug_017,loadstore,load_byte_lane_wrong,riscv_rand_instr_test,2023,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_rand_instr_test/seed_002023
case_000209,bug_017,loadstore,load_byte_lane_wrong,riscv_rand_instr_test,2024,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_rand_instr_test/seed_002024
case_000210,bug_017,loadstore,load_byte_lane_wrong,riscv_rand_instr_test,2025,/home/meow/iccad/dataset/raw_runs_first_batch/bug_017/riscv_rand_instr_test/seed_002025
case_000211,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,881,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000881
case_000212,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,882,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000882
case_000213,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,883,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000883
case_000214,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,884,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000884
case_000215,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,885,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000885
case_000216,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,886,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000886
case_000217,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,887,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000887
case_000218,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,888,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000888
case_000219,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,889,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000889
case_000220,bug_018,csr,mtvec_alignment_wrong,riscv_machine_mode_rand_test,890,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_machine_mode_rand_test/seed_000890
case_000221,bug_018,csr,mtvec_alignment_wrong,riscv_rand_instr_test,2141,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_rand_instr_test/seed_002141
case_000222,bug_018,csr,mtvec_alignment_wrong,riscv_rand_instr_test,2142,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_rand_instr_test/seed_002142
case_000223,bug_018,csr,mtvec_alignment_wrong,riscv_rand_instr_test,2143,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_rand_instr_test/seed_002143
case_000224,bug_018,csr,mtvec_alignment_wrong,riscv_rand_instr_test,2144,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_rand_instr_test/seed_002144
case_000225,bug_018,csr,mtvec_alignment_wrong,riscv_rand_instr_test,2145,/home/meow/iccad/dataset/raw_runs_first_batch/bug_018/riscv_rand_instr_test/seed_002145
case_000226,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,891,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000891
case_000227,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,892,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000892
case_000228,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,893,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000893
case_000229,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,894,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000894
case_000230,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,895,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000895
case_000231,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,896,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000896
case_000232,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,897,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000897
case_000233,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,898,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000898
case_000234,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,899,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000899
case_000235,bug_019,system,ebreak_decode_wrong,riscv_machine_mode_rand_test,900,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_machine_mode_rand_test/seed_000900
case_000236,bug_019,system,ebreak_decode_wrong,riscv_rand_instr_test,2151,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_rand_instr_test/seed_002151
case_000237,bug_019,system,ebreak_decode_wrong,riscv_rand_instr_test,2152,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_rand_instr_test/seed_002152
case_000238,bug_019,system,ebreak_decode_wrong,riscv_rand_instr_test,2153,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_rand_instr_test/seed_002153
case_000239,bug_019,system,ebreak_decode_wrong,riscv_rand_instr_test,2154,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_rand_instr_test/seed_002154
case_000240,bug_019,system,ebreak_decode_wrong,riscv_rand_instr_test,2155,/home/meow/iccad/dataset/raw_runs_first_batch/bug_019/riscv_rand_instr_test/seed_002155
